"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"24-AUG-2026","MEESHO","Meesho Limited","AAGAM INVESTMENTS","BUY","12,50,001","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","BAJAJ LIFE INSURANCE LIMITED","BUY","12,50,001","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","BNP PARIBAS FINANCIAL MARKETS","BUY","15,00,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","BOFA SECURITIES EUROPE SA","BUY","12,50,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","CANARA ROBECO MUTUAL FUND","BUY","15,00,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED","BUY","15,00,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","EDELWEISS MUTUAL FUND","BUY","34,70,553","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","FRANKLIN TEMPLETON INVESTMENT FUNDS - FRANKLIN INDIA FUND","BUY","15,00,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","FRANKLIN TEMPLETON MUTUAL FUND","BUY","25,00,001","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","GHISALLO MASTER FUND LP","BUY","12,50,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","GOLDMAN SACHS BANK EUROPE SE","BUY","14,25,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","GOLDMAN SACHS INVESTMENTS MAURITIUS I LIMITED","BUY","12,50,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","HDFC STANDARD LIFE INSURANCE COMPANY LTD","BUY","75,00,003","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","HSBC MUTUAL FUND","BUY","15,00,001","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","INTEGRATED CORE STRATEGIES (ASIA) PTE.LTD.","BUY","17,50,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","KOTAK SECURITIES LIMITED","BUY","1","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","KUWAIT INVESTMENT AUTHORITY","BUY","9,76,998","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","12,58,752","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","17,00,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","NIPPON INDIA MUTUAL FUND","BUY","1,00,00,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","ROBECO CAPITAL GROWTH FUNDS","BUY","5,23,004","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","SOCIETE GENERALE","BUY","23,75,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","VIRIDIAN ASIA OPPORTUNITIES MASTER FUND","BUY","12,50,002","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","Y COMBINATOR CONTINUITY HOLDINGS I LLC","SELL","2,30,27,687","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","YCS16 HOLDINGS LLC","SELL","2,06,03,720","200.01",
"24-AUG-2026","MEESHO","Meesho Limited","YCVC FUND I L.P.","SELL","48,47,934","200.01",
