"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"02-APR-2025","ATCENERGY","ATC Energies System Ltd","CRAFT EMERGING MARKET FUND PCC- CITADEL CAPITAL FUND","BUY","2,49,600","107.00","-"
"02-APR-2025","BALAXI","BALAXI PHARMA Ltd","SHRISTI INVESTMENTS PRIVATE LIMITED","BUY","4,51,953","67.00","-"
"02-APR-2025","BALAXI","BALAXI PHARMA Ltd","UNICO GLOBAL OPPORTUNITIES FUND LIMITED","SELL","4,50,000","67.00","-"
"02-APR-2025","DBREALTY","Valor Estate Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","39,71,969","169.60","-"
"02-APR-2025","DBREALTY","Valor Estate Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","39,71,969","169.59","-"
"02-APR-2025","ETML","Emerald Tyre Manuf Ltd","BONANZA PORTFOLIO LTD","BUY","1,05,600","105.50","-"
"02-APR-2025","ETML","Emerald Tyre Manuf Ltd","MANSI SHARE AND STOCK ADVISORS PVT LTD","SELL","1,05,600","105.50","-"
"02-APR-2025","KESORAMIND","KESORAM INDUSTRIES LTD","DEVI TRADERS LLP","BUY","30,00,000","3.78","-"
"02-APR-2025","KESORAMIND","KESORAM INDUSTRIES LTD","ISHAAN TRADEFIN LLP","SELL","27,00,000","3.87","-"
"02-APR-2025","KESORAMIND","KESORAM INDUSTRIES LTD","ISHAAN TRADEFIN LLP","BUY","43,00,000","3.86","-"
"02-APR-2025","KESORAMIND","KESORAM INDUSTRIES LTD","MUNDHRA HOMES PRIVATE LIMITED","SELL","56,45,661","3.86","-"
"02-APR-2025","KEYFINSERV","Keynote Fin Serv Ltd.","ARPIT JAIN HUF","SELL","36,521","340.32","-"
"02-APR-2025","KEYFINSERV","Keynote Fin Serv Ltd.","ARPIT JAIN HUF","BUY","36,521","337.35","-"
"02-APR-2025","NACLIND","NACL Industries Ltd","TRIVENI TRUST","SELL","10,00,000","123.14","-"
"02-APR-2025","OLIL","Oneclick Logistics Ind L","SHARE INDIA SECURITIES LIMITED","BUY","16,800","154.48","-"
"02-APR-2025","OLIL","Oneclick Logistics Ind L","SHARE INDIA SECURITIES LIMITED","SELL","20,400","148.54","-"
"02-APR-2025","QUADFUTURE","Quadrant Future Tek Ltd","AAKRAYA RESEARCH LLP","SELL","7,13,803","578.02","-"
"02-APR-2025","QUADFUTURE","Quadrant Future Tek Ltd","AAKRAYA RESEARCH LLP","BUY","7,13,803","577.70","-"
"02-APR-2025","QUADFUTURE","Quadrant Future Tek Ltd","ALGOQUANT FINANCIALS LLP","BUY","2,45,929","579.72","-"
"02-APR-2025","QUADFUTURE","Quadrant Future Tek Ltd","ALGOQUANT FINANCIALS LLP","SELL","2,46,225","579.78","-"
"02-APR-2025","QUADFUTURE","Quadrant Future Tek Ltd","ARHAM WEALTH MANAGEMENT PRIVATE LIMITED","BUY","3,20,260","578.79","-"
"02-APR-2025","QUADFUTURE","Quadrant Future Tek Ltd","ARHAM WEALTH MANAGEMENT PRIVATE LIMITED","SELL","3,20,260","580.02","-"
"02-APR-2025","QUADFUTURE","Quadrant Future Tek Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","4,68,413","569.66","-"
"02-APR-2025","QUADFUTURE","Quadrant Future Tek Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","4,68,413","570.52","-"
"02-APR-2025","QUADFUTURE","Quadrant Future Tek Ltd","HRTI PRIVATE LIMITED","SELL","7,60,701","572.97","-"
"02-APR-2025","QUADFUTURE","Quadrant Future Tek Ltd","HRTI PRIVATE LIMITED","BUY","7,80,411","576.30","-"
