"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"13-JUN-2024","AJOONI","Ajooni Biotech Limited","RAHUL YASHVANTRAY SHAH","BUY","75,000","5.70","-"
"13-JUN-2024","AJOONI","Ajooni Biotech Limited","RAHUL YASHVANTRAY SHAH","SELL","6,76,463","5.53","-"
"13-JUN-2024","ANDHRSUGAR","The Andhra Sugars Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","11,88,909","123.43","-"
"13-JUN-2024","ANDHRSUGAR","The Andhra Sugars Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","11,88,909","123.52","-"
"13-JUN-2024","ANDHRSUGAR","The Andhra Sugars Ltd","HRTI PRIVATE LIMITED","BUY","7,35,394","122.85","-"
"13-JUN-2024","ANDHRSUGAR","The Andhra Sugars Ltd","HRTI PRIVATE LIMITED","SELL","8,42,103","122.74","-"
"13-JUN-2024","ANTGRAPHIC","Antarctica Graphics Ltd","AZH CONSULTANTS LLP","BUY","65,50,000","1.53","-"
"13-JUN-2024","ANTGRAPHIC","Antarctica Graphics Ltd","JYOTI KUTHARI","SELL","74,33,333","1.53","-"
"13-JUN-2024","ANTGRAPHIC","Antarctica Graphics Ltd","SHRISHTI AGRAWAL","SELL","2,17,412","1.53","-"
"13-JUN-2024","ANTGRAPHIC","Antarctica Graphics Ltd","SHRISHTI AGRAWAL","BUY","11,44,490","1.53","-"
"13-JUN-2024","ASHOKAMET","Ashoka Metcast Limited","AAREM INSIGHTS PRIVATE LIMITED","SELL","3,12,065","19.80","-"
"13-JUN-2024","ASHOKAMET","Ashoka Metcast Limited","YMD FINANCIAL CONSULTANCY PRIVATE LIMITED","BUY","3,13,859","19.80","-"
"13-JUN-2024","ASHOKAMET","Ashoka Metcast Limited","YMD FINANCIAL CONSULTANCY PRIVATE LIMITED","SELL","3,13,859","19.18","-"
"13-JUN-2024","ASIANTILES","Asian Granito India Limit","GRAVITON RESEARCH CAPITAL LLP","BUY","8,78,133","73.28","-"
"13-JUN-2024","ASIANTILES","Asian Granito India Limit","GRAVITON RESEARCH CAPITAL LLP","SELL","8,78,133","73.17","-"
"13-JUN-2024","ASIANTILES","Asian Granito India Limit","SG REALTOR PRIVATE LIMITED","BUY","10,00,000","74.71","-"
"13-JUN-2024","AVADHSUGAR","Avadh Sug & Energy Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","1,28,286","649.01","-"
"13-JUN-2024","AVADHSUGAR","Avadh Sug & Energy Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","1,28,286","648.47","-"
"13-JUN-2024","BAJAJHIND","Bajaj Hindustan Sugar Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","1,42,88,818","39.34","-"
"13-JUN-2024","BAJAJHIND","Bajaj Hindustan Sugar Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","1,42,88,818","39.34","-"
"13-JUN-2024","BAJAJHIND","Bajaj Hindustan Sugar Ltd","HRTI PRIVATE LIMITED","SELL","2,36,84,756","39.97","-"
"13-JUN-2024","BAJAJHIND","Bajaj Hindustan Sugar Ltd","HRTI PRIVATE LIMITED","BUY","2,58,28,392","40.10","-"
"13-JUN-2024","BAJAJHIND","Bajaj Hindustan Sugar Ltd","QE SECURITIES LLP","BUY","1,05,95,125","40.06","-"
"13-JUN-2024","BAJAJHIND","Bajaj Hindustan Sugar Ltd","QE SECURITIES LLP","SELL","1,08,81,464","40.06","-"
"13-JUN-2024","BRIGHT","Bright Solar Limited","PRAVEEN GUPTA","SELL","1,32,000","8.45","-"
"13-JUN-2024","CMMIPL","CMM Infraprojects Limited","SAMTA MUNDRA","BUY","3,000","2.00","-"
"13-JUN-2024","CMMIPL","CMM Infraprojects Limited","SAMTA MUNDRA","SELL","1,08,000","1.93","-"
"13-JUN-2024","DBL","Dilip Buildcon Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","9,75,803","500.61","-"
"13-JUN-2024","DBL","Dilip Buildcon Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","9,75,803","500.78","-"
"13-JUN-2024","DELTACORP","Delta Corp Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","17,31,049","131.16","-"
"13-JUN-2024","DELTACORP","Delta Corp Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","17,31,049","131.00","-"
"13-JUN-2024","DHAMPURSUG","Dhampur Sugar Mills Ltd","GOEL ANIL KUMAR","SELL","5,97,439","247.90","-"
"13-JUN-2024","DHAMPURSUG","Dhampur Sugar Mills Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","4,20,211","249.73","-"
"13-JUN-2024","DHAMPURSUG","Dhampur Sugar Mills Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","4,20,211","249.58","-"
"13-JUN-2024","DHTL","Docmode Health Tech Ltd","PHOENIX TRADERS","BUY","23,200","149.40","-"
"13-JUN-2024","DHTL","Docmode Health Tech Ltd","VIJIT GLOBAL SECURITIES PRIVATE LIMITED","SELL","21,600","149.40","-"
"13-JUN-2024","DWARKESH","Dwarikesh Sugar Industrie","GOEL ANIL KUMAR","SELL","12,90,000","76.66","-"
"13-JUN-2024","DWARKESH","Dwarikesh Sugar Industrie","GRAVITON RESEARCH CAPITAL LLP","BUY","19,14,642","78.16","-"
"13-JUN-2024","DWARKESH","Dwarikesh Sugar Industrie","GRAVITON RESEARCH CAPITAL LLP","SELL","19,14,642","78.19","-"
"13-JUN-2024","DWARKESH","Dwarikesh Sugar Industrie","HRTI PRIVATE LIMITED","BUY","17,55,580","78.36","-"
"13-JUN-2024","DWARKESH","Dwarikesh Sugar Industrie","HRTI PRIVATE LIMITED","SELL","19,17,308","78.47","-"
"13-JUN-2024","DWARKESH","Dwarikesh Sugar Industrie","QE SECURITIES LLP","BUY","9,79,776","78.43","-"
"13-JUN-2024","DWARKESH","Dwarikesh Sugar Industrie","QE SECURITIES LLP","SELL","10,30,656","78.50","-"
