"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"18-JAN-2024","AKANKSHA","Akanksha Power N Infra L","SAURABH MOHNOT","BUY","1,16,000","119.71","-"
"18-JAN-2024","APS","Australian Prem Solar I L","MANSI SHARE AND STOCK ADVISORS PVT LTD","BUY","1,00,000","147.00","-"
"18-JAN-2024","ARIHANTACA","Arihant Academy Limited","KIRTI UMESH PANGAM","SELL","1,60,000","175.02","-"
"18-JAN-2024","ARIHANTACA","Arihant Academy Limited","NILESH KANTILAL SHAH","BUY","69,600","174.94","-"
"18-JAN-2024","AURUM","Aurum PropTech Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","2,89,209","172.36","-"
"18-JAN-2024","AURUM","Aurum PropTech Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","2,89,209","172.21","-"
"18-JAN-2024","BLBLIMITED","BLB Limited","DHEERAJ LOHIA","BUY","4,50,000","22.40","-"
"18-JAN-2024","BLBLIMITED","BLB Limited","NISHCHAYA TRADINGS PRIVATE LIMITED","BUY","4,13,474","23.50","-"
"18-JAN-2024","BLBLIMITED","BLB Limited","NISHCHAYA TRADINGS PRIVATE LIMITED","SELL","7,53,898","23.67","-"
"18-JAN-2024","BLBLIMITED","BLB Limited","TANO INVESTMENT OPPORTUNITIES FUND","SELL","18,54,863","22.71","-"
"18-JAN-2024","BTML","Bodhi Tree Multimedia Ltd","SHRISHTI AGRAWAL","SELL","70,915","217.90","-"
"18-JAN-2024","BTML","Bodhi Tree Multimedia Ltd","SHRISHTI AGRAWAL","BUY","1,17,166","218.17","-"
"18-JAN-2024","COCHINSHIP","Cochin Shipyard Limited","GRAVITON RESEARCH CAPITAL LLP","SELL","13,58,837","863.74","-"
"18-JAN-2024","COCHINSHIP","Cochin Shipyard Limited","GRAVITON RESEARCH CAPITAL LLP","BUY","13,58,837","863.09","-"
"18-JAN-2024","DHANBANK","Dhanlaxmi Bank Limited","MOHINIDEVI GOENKA INVESTMENTS","SELL","15,00,000","38.51","-"
"18-JAN-2024","ESSENTIA","Integra Essentia Limited","MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED","SELL","30,00,000","7.55","-"
"18-JAN-2024","FCSSOFT","FCS Software Solutions Li","HI GROWTH CORPORATE SERVICES PVT LTD","BUY","96,28,507","5.03","-"
"18-JAN-2024","FCSSOFT","FCS Software Solutions Li","HI GROWTH CORPORATE SERVICES PVT LTD","SELL","1,01,25,156","5.01","-"
"18-JAN-2024","GOACARBON","Goa Carbon Ltd","GRAVITON RESEARCH CAPITAL LLP","SELL","2,79,007","721.81","-"
"18-JAN-2024","GOACARBON","Goa Carbon Ltd","GRAVITON RESEARCH CAPITAL LLP","BUY","2,79,007","721.69","-"
"18-JAN-2024","GOACARBON","Goa Carbon Ltd","HRTI PRIVATE LIMITED","SELL","90,021","721.50","-"
"18-JAN-2024","GOACARBON","Goa Carbon Ltd","HRTI PRIVATE LIMITED","BUY","90,035","719.88","-"
"18-JAN-2024","GOACARBON","Goa Carbon Ltd","QE SECURITIES LLP","SELL","45,436","723.24","-"
"18-JAN-2024","GOACARBON","Goa Carbon Ltd","QE SECURITIES LLP","BUY","48,592","720.47","-"
"18-JAN-2024","GRASIM-RE","Grasim Ind Ltd","CITIBANK NA","SELL","2,87,500","310.89","-"
"18-JAN-2024","HCC","Hindustan Construc Co.","HRTI PRIVATE LIMITED","BUY","79,28,218","31.71","-"
"18-JAN-2024","HCC","Hindustan Construc Co.","HRTI PRIVATE LIMITED","SELL","83,80,402","31.74","-"
"18-JAN-2024","IBREALEST","Indiabulls Real Estate Li","HRTI PRIVATE LIMITED","BUY","30,64,567","97.02","-"
"18-JAN-2024","IBREALEST","Indiabulls Real Estate Li","HRTI PRIVATE LIMITED","SELL","31,77,655","97.08","-"
"18-JAN-2024","IEX","Indian Energy Exc Ltd","HRTI PRIVATE LIMITED","SELL","44,25,189","138.23","-"
"18-JAN-2024","IEX","Indian Energy Exc Ltd","HRTI PRIVATE LIMITED","BUY","45,80,778","138.03","-"
"18-JAN-2024","IEX","Indian Energy Exc Ltd","INDUS INDIA FUND (MAURITIUS) LIMITED","SELL","50,17,900","138.08","-"
"18-JAN-2024","INFIBEAM","Infibeam Avenues Limited","HRTI PRIVATE LIMITED","SELL","1,74,15,951","26.36","-"
"18-JAN-2024","INFIBEAM","Infibeam Avenues Limited","HRTI PRIVATE LIMITED","BUY","1,75,77,041","26.26","-"
"18-JAN-2024","ISFT","Intrasoft Tech. Ltd","GREENPARK VILLA PRIVATE LIMITED","SELL","82,756","145.35","-"
